"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 22 15:11:05 GMT 2024","Tue Oct 22 15:11:07 GMT 2024","2503","chromium","login.spec.ts","Authorization form","","","Authorization with empty fields",""
"passed","Tue Oct 22 15:11:21 GMT 2024","Tue Oct 22 15:11:28 GMT 2024","6890","chromium","main.page.spec.ts","Main page","","","Verify that all elements on the footer are displayed and all links are clickable",""
"passed","Tue Oct 22 15:12:39 GMT 2024","Tue Oct 22 15:12:47 GMT 2024","7858","chromium","priceTab.spec.ts","Price tab","","","Verify ""Назад"" button",""
"passed","Tue Oct 22 15:10:55 GMT 2024","Tue Oct 22 15:10:59 GMT 2024","4839","chromium","generalInfoTab.spec.ts","General info tab","","","Verify description section",""
"passed","Tue Oct 22 15:11:59 GMT 2024","Tue Oct 22 15:12:07 GMT 2024","7750","chromium","photoTab.spec.ts","Photo tab","","","Verify image deleting",""
"passed","Tue Oct 22 15:11:12 GMT 2024","Tue Oct 22 15:11:20 GMT 2024","7901","chromium","login.spec.ts","Authorization form","","","Authorization with valid phone and password",""
"passed","Tue Oct 22 15:12:14 GMT 2024","Tue Oct 22 15:12:21 GMT 2024","7244","chromium","priceTab.spec.ts","Price tab","","","Verify ""Спосіб оплати"" section",""
"passed","Tue Oct 22 15:11:00 GMT 2024","Tue Oct 22 15:11:05 GMT 2024","5432","chromium","generalInfoTab.spec.ts","General info tab","","","Verify ""Скасувати"" button",""
"passed","Tue Oct 22 15:11:31 GMT 2024","Tue Oct 22 15:11:38 GMT 2024","7305","chromium","photoTab.spec.ts","Photo tab","","","Verify uploading of invalid file type",""
"passed","Tue Oct 22 15:13:17 GMT 2024","Tue Oct 22 15:13:23 GMT 2024","6004","chromium","priceTab.spec.ts","Price tab","","","Verify UI of the ""Вартість Ваших послуг *"" section",""
"passed","Tue Oct 22 15:12:10 GMT 2024","Tue Oct 22 15:12:17 GMT 2024","6931","chromium","photoTab.spec.ts","Photo tab","","","Verify image uploading",""
"passed","Tue Oct 22 15:10:59 GMT 2024","Tue Oct 22 15:11:13 GMT 2024","13605","chromium","generalInfoTab.spec.ts","General info tab","","","Verify vehicle location division",""
"passed","Tue Oct 22 15:12:51 GMT 2024","Tue Oct 22 15:12:58 GMT 2024","6492","chromium","priceTab.spec.ts","Price tab","","","Verify the data entry in the ""Вартість мінімального замовлення *"" input",""
"passed","Tue Oct 22 15:11:08 GMT 2024","Tue Oct 22 15:11:12 GMT 2024","4356","chromium","login.spec.ts","Authorization form","","","Authorization with valid email and password",""
"passed","Tue Oct 22 15:11:22 GMT 2024","Tue Oct 22 15:11:31 GMT 2024","8896","chromium","main.page.spec.ts","Main page","","","Verify ""У Вас залишилися питання?"" form",""
"passed","Tue Oct 22 15:11:16 GMT 2024","Tue Oct 22 15:11:20 GMT 2024","3561","chromium","login.spec.ts","Authorization form","","","Authorization with invalid email",""
"passed","Tue Oct 22 15:11:20 GMT 2024","Tue Oct 22 15:12:47 GMT 2024","87456","chromium","main.page.spec.ts","Main page","","","Checking ""Послуги"" section on the main page",""
"passed","Tue Oct 22 15:11:44 GMT 2024","Tue Oct 22 15:11:51 GMT 2024","7278","chromium","photoTab.spec.ts","Photo tab","","","Verify ""Далі"" button",""
"passed","Tue Oct 22 15:11:28 GMT 2024","Tue Oct 22 15:11:37 GMT 2024","8516","chromium","photoTab.spec.ts","Photo tab","","","Verify same images uploading",""
"passed","Tue Oct 22 15:11:20 GMT 2024","Tue Oct 22 15:12:37 GMT 2024","77070","chromium","main.page.spec.ts","Main page","","","Checking ""Спецтехніка"" section on the main page",""
"passed","Tue Oct 22 15:12:25 GMT 2024","Tue Oct 22 15:12:33 GMT 2024","8179","chromium","priceTab.spec.ts","Price tab","","","Verify ""Вартість мінімального замовлення"" section",""
"passed","Tue Oct 22 15:11:16 GMT 2024","Tue Oct 22 15:11:21 GMT 2024","4608","chromium","login.spec.ts","Authorization form","","","Authorization with invalid password",""
"passed","Tue Oct 22 15:12:37 GMT 2024","Tue Oct 22 15:12:44 GMT 2024","7460","chromium","priceTab.spec.ts","Price tab","","","Verify adding an invalid price in the ""Вартість мінімального замовлення *"" input",""
"passed","Tue Oct 22 15:12:21 GMT 2024","Tue Oct 22 15:12:31 GMT 2024","9827","chromium","priceTab.spec.ts","Price tab","","","Verify adding price for service",""
