"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 08:34:21 GMT 2024","Mon Oct 21 08:34:28 GMT 2024","7287","chromium","main.page.spec.ts","Main page","","","Verify ""У Вас залишилися питання?"" form",""
"passed","Mon Oct 21 08:34:37 GMT 2024","Mon Oct 21 08:34:46 GMT 2024","8449","chromium","photoTab.spec.ts","Photo tab","","","Verify ""Далі"" button",""
"passed","Mon Oct 21 08:35:18 GMT 2024","Mon Oct 21 08:35:28 GMT 2024","9171","chromium","priceTab.spec.ts","Price tab","","","Verify ""Далі"" button",""
"passed","Mon Oct 21 08:34:16 GMT 2024","Mon Oct 21 08:34:22 GMT 2024","5643","chromium","main.page.spec.ts","Main page","","","Verify that all elements on the footer are displayed and all links are clickable",""
"passed","Mon Oct 21 08:34:37 GMT 2024","Mon Oct 21 08:34:44 GMT 2024","7559","chromium","photoTab.spec.ts","Photo tab","","","Verify ""Назад"" button",""
"passed","Mon Oct 21 08:34:53 GMT 2024","Mon Oct 21 08:35:01 GMT 2024","8279","chromium","photoTab.spec.ts","Photo tab","","","Verify image deleting",""
"passed","Mon Oct 21 08:35:45 GMT 2024","Mon Oct 21 08:35:51 GMT 2024","5800","chromium","priceTab.spec.ts","Price tab","","","Verify the data entry in the ""Вартість Ваших послуг *"" price input",""
"passed","Mon Oct 21 08:34:59 GMT 2024","Mon Oct 21 08:35:08 GMT 2024","8473","chromium","priceTab.spec.ts","Price tab","","","Verify ""Спосіб оплати"" section",""
"passed","Mon Oct 21 08:33:44 GMT 2024","Mon Oct 21 08:33:51 GMT 2024","7331","chromium","generalInfoTab.spec.ts","General info tab","","","Verify unit name section",""
"passed","Mon Oct 21 08:34:52 GMT 2024","Mon Oct 21 08:34:59 GMT 2024","7724","chromium","photoTab.spec.ts","Photo tab","","","Verify image uploading",""
"passed","Mon Oct 21 08:33:52 GMT 2024","Mon Oct 21 08:33:59 GMT 2024","6864","chromium","generalInfoTab.spec.ts","General info tab","","","Verify model name input field",""
"passed","Mon Oct 21 08:35:36 GMT 2024","Mon Oct 21 08:35:44 GMT 2024","7469","chromium","priceTab.spec.ts","Price tab","","","Verify the data entry in the ""Вартість мінімального замовлення *"" input",""
"passed","Mon Oct 21 08:35:35 GMT 2024","Mon Oct 21 08:35:42 GMT 2024","7251","chromium","priceTab.spec.ts","Price tab","","","Verify adding an invalid price in the ""Вартість мінімального замовлення *"" input",""
"passed","Mon Oct 21 08:35:34 GMT 2024","Mon Oct 21 08:35:41 GMT 2024","6742","chromium","priceTab.spec.ts","Price tab","","","Verify UI of the ""Вартість Ваших послуг *"" section",""
"passed","Mon Oct 21 08:34:12 GMT 2024","Mon Oct 21 08:34:16 GMT 2024","3844","chromium","login.spec.ts","Authorization form","","","Authorization with invalid password",""
"passed","Mon Oct 21 08:34:29 GMT 2024","Mon Oct 21 08:34:37 GMT 2024","8122","chromium","photoTab.spec.ts","Photo tab","","","Verify uploading of invalid size file",""
"passed","Mon Oct 21 08:33:59 GMT 2024","Mon Oct 21 08:34:08 GMT 2024","9490","chromium","generalInfoTab.spec.ts","General info tab","","","Verify ""Далі"" button",""
"passed","Mon Oct 21 08:35:08 GMT 2024","Mon Oct 21 08:35:18 GMT 2024","10402","chromium","priceTab.spec.ts","Price tab","","","Verify adding price for service",""
"passed","Mon Oct 21 08:34:07 GMT 2024","Mon Oct 21 08:34:12 GMT 2024","5528","chromium","login.spec.ts","Authorization form","","","Authorization with valid email and password",""
"passed","Mon Oct 21 08:34:08 GMT 2024","Mon Oct 21 08:34:11 GMT 2024","2886","chromium","login.spec.ts","Authorization form","","","Authorization with invalid phone",""
"passed","Mon Oct 21 08:33:59 GMT 2024","Mon Oct 21 08:34:04 GMT 2024","5782","chromium","generalInfoTab.spec.ts","General info tab","","","Verify ""Скасувати"" button",""
"passed","Mon Oct 21 08:34:11 GMT 2024","Mon Oct 21 08:34:14 GMT 2024","2919","chromium","login.spec.ts","Authorization form","","","Authorization with invalid email",""
