"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 22 15:23:19 GMT 2024","Tue Oct 22 15:23:27 GMT 2024","7793","chromium","priceTab.spec.ts","Price tab","","","Verify the data entry in the ""Вартість Ваших послуг *"" price input",""
"passed","Tue Oct 22 15:23:26 GMT 2024","Tue Oct 22 15:23:35 GMT 2024","9043","chromium","serviceTab.spec.ts","Service tab","","","Verify choosing multiple services",""
"passed","Tue Oct 22 15:23:15 GMT 2024","Tue Oct 22 15:23:23 GMT 2024","7419","chromium","priceTab.spec.ts","Price tab","","","Verify the data entry in the ""Вартість мінімального замовлення *"" input",""
"passed","Tue Oct 22 15:21:49 GMT 2024","Tue Oct 22 15:21:57 GMT 2024","7977","chromium","photoTab.spec.ts","Photo tab","","","Verify uploading of invalid size file",""
"passed","Tue Oct 22 15:23:01 GMT 2024","Tue Oct 22 15:23:09 GMT 2024","7874","chromium","priceTab.spec.ts","Price tab","","","Verify ""Вартість мінімального замовлення"" section",""
"passed","Tue Oct 22 15:22:02 GMT 2024","Tue Oct 22 15:22:09 GMT 2024","6652","chromium","photoTab.spec.ts","Photo tab","","","Verify ""Далі"" button",""
"passed","Tue Oct 22 15:23:54 GMT 2024","Tue Oct 22 15:24:00 GMT 2024","6890","chromium","serviceTab.spec.ts","Service tab","","","Verify ""Далі"" button",""
"passed","Tue Oct 22 15:21:22 GMT 2024","Tue Oct 22 15:21:26 GMT 2024","4054","chromium","login.spec.ts","Authorization form","","","Authorization with invalid phone",""
"passed","Tue Oct 22 15:23:24 GMT 2024","Tue Oct 22 15:23:32 GMT 2024","7162","chromium","serviceTab.spec.ts","Service tab","","","Verify creating new service",""
"passed","Tue Oct 22 15:21:57 GMT 2024","Tue Oct 22 15:22:05 GMT 2024","7661","chromium","photoTab.spec.ts","Photo tab","","","Verify ""Назад"" button",""
"passed","Tue Oct 22 15:21:16 GMT 2024","Tue Oct 22 15:21:18 GMT 2024","2418","chromium","login.spec.ts","Authorization form","","","Authorization with empty fields",""
"passed","Tue Oct 22 15:21:11 GMT 2024","Tue Oct 22 15:21:22 GMT 2024","11616","chromium","generalInfoTab.spec.ts","General info tab","","","Verify vehicle location division",""
"passed","Tue Oct 22 15:23:07 GMT 2024","Tue Oct 22 15:23:18 GMT 2024","11408","chromium","priceTab.spec.ts","Price tab","","","Verify adding an invalid price in the ""Вартість мінімального замовлення *"" input",""
"passed","Tue Oct 22 15:22:56 GMT 2024","Tue Oct 22 15:23:07 GMT 2024","11124","chromium","priceTab.spec.ts","Price tab","","","Verify ""Далі"" button",""
"passed","Tue Oct 22 15:22:26 GMT 2024","Tue Oct 22 15:22:35 GMT 2024","8682","chromium","photoTab.spec.ts","Photo tab","","","Verify image moving",""
"passed","Tue Oct 22 15:21:11 GMT 2024","Tue Oct 22 15:21:16 GMT 2024","4840","chromium","generalInfoTab.spec.ts","General info tab","","","Verify ""Скасувати"" button",""
"passed","Tue Oct 22 15:21:30 GMT 2024","Tue Oct 22 15:22:46 GMT 2024","76087","chromium","main.page.spec.ts","Main page","","","Checking ""Спецтехніка"" section on the main page",""
"passed","Tue Oct 22 15:20:58 GMT 2024","Tue Oct 22 15:21:06 GMT 2024","7533","chromium","generalInfoTab.spec.ts","General info tab","","","Verify unit name section",""
"passed","Tue Oct 22 15:21:11 GMT 2024","Tue Oct 22 15:21:21 GMT 2024","9359","chromium","generalInfoTab.spec.ts","General info tab","","","Verify ""Далі"" button",""
"passed","Tue Oct 22 15:21:23 GMT 2024","Tue Oct 22 15:21:26 GMT 2024","3732","chromium","login.spec.ts","Authorization form","","","Authorization with invalid email",""
"passed","Tue Oct 22 15:23:50 GMT 2024","Tue Oct 22 15:23:57 GMT 2024","7065","chromium","serviceTab.spec.ts","Service tab","","","Verify ""Послуги"" input with invalid data",""
"passed","Tue Oct 22 15:23:27 GMT 2024","Tue Oct 22 15:23:35 GMT 2024","7751","chromium","serviceTab.spec.ts","Service tab","","","Verify ""Назад"" button",""
"passed","Tue Oct 22 15:20:58 GMT 2024","Tue Oct 22 15:21:05 GMT 2024","7225","chromium","generalInfoTab.spec.ts","General info tab","","","Verify vehicle manufacturer section",""
"passed","Tue Oct 22 15:22:20 GMT 2024","Tue Oct 22 15:22:26 GMT 2024","6600","chromium","photoTab.spec.ts","Photo tab","","","Verify image deleting",""
"passed","Tue Oct 22 15:23:23 GMT 2024","Tue Oct 22 15:23:31 GMT 2024","8179","chromium","serviceTab.spec.ts","Service tab","","","Verify removing variants from choosed list",""
"passed","Tue Oct 22 15:21:21 GMT 2024","Tue Oct 22 15:21:30 GMT 2024","8975","chromium","login.spec.ts","Authorization form","","","Authorization with valid phone and password",""
"passed","Tue Oct 22 15:23:35 GMT 2024","Tue Oct 22 15:23:43 GMT 2024","8095","chromium","serviceTab.spec.ts","Service tab","","","Verify data length for ""Послуги"" input field",""
